timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Filename,Latency,Connect
1436672690943,18980,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-2,text,false,2754,40,40,http://52.10.207.79:8080/uploadpics,,0,69
1436672692952,18173,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-12,text,false,2754,39,39,http://52.10.207.79:8080/uploadpics,,0,9078
1436672692148,18986,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-8,text,false,2754,38,38,http://52.10.207.79:8080/uploadpics,,0,70
1436672692348,18986,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-9,text,false,2754,37,37,http://52.10.207.79:8080/uploadpics,,0,71
1436672699574,12171,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-45,text,false,2754,36,36,http://52.10.207.79:8080/uploadpics,,0,3070
1436672691141,21013,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-3,text,false,2266,35,35,http://52.10.207.79:8080/uploadpics,,0,0
1436672691339,21003,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-4,text,false,2266,34,34,http://52.10.207.79:8080/uploadpics,,0,0
1436672691545,21005,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-5,text,false,2266,33,33,http://52.10.207.79:8080/uploadpics,,0,0
1436672700576,12169,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-50,text,false,2754,32,32,http://52.10.207.79:8080/uploadpics,,0,3073
1436672691745,21008,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-6,text,false,2266,31,31,http://52.10.207.79:8080/uploadpics,,0,0
1436672691943,21011,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-7,text,false,2266,30,30,http://52.10.207.79:8080/uploadpics,,0,0
1436672692551,21004,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-10,text,false,2266,29,29,http://52.10.207.79:8080/uploadpics,,0,0
1436672695563,18170,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-25,text,false,2754,28,28,http://52.10.207.79:8080/uploadpics,,0,9073
1436672693149,21006,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-13,text,false,2266,27,27,http://52.10.207.79:8080/uploadpics,,0,0
1436672696164,18163,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-28,text,false,2754,26,26,http://52.10.207.79:8080/uploadpics,,0,9075
